NA_ID,NEIGHB_NAME,MostCommonPropertyUse,Bedrooms,CurrentTotal,NetTaxes,LotSize,TotalDwellingUnits
84,Skyview Meadows Neighborhood Association,66 unit Apartment,0.0,6870000.0,125484.89,137928.0,66
84,Skyview Meadows Neighborhood Association,7 unit Apartment,7.0,720000.0,13072.34,13943.0,7
84,Skyview Meadows Neighborhood Association,Condominium,6.0,508200.0,8784.689999999999,10093.0,2
84,Skyview Meadows Neighborhood Association,Single family,709.0,81690400.0,1406667.29,2452202.0,222
84,Skyview Meadows Neighborhood Association,Television station,0.0,4607100.0,84122.56,924313.0,0
84,Skyview Meadows Neighborhood Association,Vacant,0.0,174400.0,3187.77,840043.75,0
85,Skyview Terrace Neighborhood Association,Single family,140.0,23936900.0,422935.41,1163375.5,39
85,Skyview Terrace Neighborhood Association,Vacant,0.0,0.0,0.0,478708.0,0
87,Spring Harbor Neighborhood Association,16 unit Apartment,0.0,1391000.0,25337.19,23762.55,16
87,Spring Harbor Neighborhood Association,2 Unit,14.0,1513700.0,27403.65,41443.0,6
87,Spring Harbor Neighborhood Association,20 unit Apartment,0.0,1303000.0,23728.69,64146.0,20
87,Spring Harbor Neighborhood Association,24 unit Apartment,0.0,2052000.0,37419.26,45844.0,24
87,Spring Harbor Neighborhood Association,34 unit Apartment,0.0,4467000.0,81561.75,87654.0,34
87,Spring Harbor Neighborhood Association,4 unit Apartment,48.0,1060000.0,19198.84,47314.0,16
87,Spring Harbor Neighborhood Association,40 unit Apartment,0.0,3365000.0,61418.88,43180.06,40
87,Spring Harbor Neighborhood Association,66 unit Apartment,0.0,9394000.0,171531.58000000002,140137.59,132
87,Spring Harbor Neighborhood Association,85 unit Apartment,0.0,19820000.0,362190.98,151705.0,85
87,Spring Harbor Neighborhood Association,Commercial exempt,0.0,0.0,0.0,56273.0,0
87,Spring Harbor Neighborhood Association,Condominium,565.0,48512600.0,829236.32,1560183.3,305
87,Spring Harbor Neighborhood Association,Day care center,0.0,784000.0,14242.17,52185.85,0
87,Spring Harbor Neighborhood Association,"Garage, repair",0.0,540000.0,9782.22,18764.0,0
87,Spring Harbor Neighborhood Association,Gas & store,0.0,2397000.0,43725.33,39310.6,0
87,Spring Harbor Neighborhood Association,Office medical,0.0,18536000.0,338721.44,162861.0,0
87,Spring Harbor Neighborhood Association,Other,0.0,232500.0,3833.46,9900.0,0
87,Spring Harbor Neighborhood Association,Pud parking lot,0.0,3642000.0,66570.16,164458.0,0
87,Spring Harbor Neighborhood Association,R-5 parking lot,0.0,210500.0,3759.46,22872.0,0
87,Spring Harbor Neighborhood Association,Restaurant,0.0,1082000.0,19689.15,10365.0,0
87,Spring Harbor Neighborhood Association,Single family,2352.0,418876400.0,7399469.5,9059099.04,742
87,Spring Harbor Neighborhood Association,"Station, lubrication",0.0,630200.0,11430.94,20675.0,0
87,Spring Harbor Neighborhood Association,Store & office small,0.0,558700.0,10124.03,15573.0,0
87,Spring Harbor Neighborhood Association,Store 1 sty sm,0.0,1657000.0,30022.97,43079.18,0
87,Spring Harbor Neighborhood Association,Vacant,0.0,2899000.0,52661.13,2456697.51,0
88,Stonefield Woods-Ridge Neighborhood Association,Condominium,95.0,15710500.0,273906.46,314076.0,35
88,Stonefield Woods-Ridge Neighborhood Association,Other,0.0,554900.0,9726.44,43829.0,0
88,Stonefield Woods-Ridge Neighborhood Association,Single family,439.0,79899100.0,1413608.59,2096386.42,118
88,Stonefield Woods-Ridge Neighborhood Association,Vacant,0.0,1000.0,18.28,153636.0,0
89,Sunset Hills,Single family,347.0,72751700.0,1291594.38,1038000.97,102
89,Sunset Hills,Vacant,0.0,0.0,0.0,338379.25,0
90,Sunset Village Community Association,2 Unit,25.0,3284400.0,58432.37,60592.8,14
90,Sunset Village Community Association,24 unit Apartment,0.0,3589000.0,65513.25,51376.0,24
90,Sunset Village Community Association,3 unit Apartment,17.0,1755900.0,31830.71,25000.0,9
90,Sunset Village Community Association,4 unit Apartment,62.0,4840000.0,87674.37,75240.0,36
90,Sunset Village Community Association,6 unit Apartment,20.0,1370000.0,24865.18,25969.2,12
90,Sunset Village Community Association,8 unit Apartment,0.0,1205000.0,21937.39,15840.0,8
90,Sunset Village Community Association,"Bank, s & l",0.0,1323000.0,24094.25,31378.0,0
90,Sunset Village Community Association,Commercial exempt,0.0,0.0,0.0,103220.0,0
90,Sunset Village Community Association,Condominium,29.0,2534000.0,43770.97,32051.0,14
90,Sunset Village Community Association,Gas & store,0.0,856000.0,15558.23,27181.0,0
90,Sunset Village Community Association,"Grocer, large",0.0,4525600.0,82632.85,113482.0,0
90,Sunset Village Community Association,Office 2 sty or lg.,0.0,2704100.0,49338.65,97416.0,0
90,Sunset Village Community Association,Restaurant,0.0,2150400.0,39217.87,25500.0,0
90,Sunset Village Community Association,Single family,2513.0,388069300.0,6775468.99,7739014.46,872
90,Sunset Village Community Association,"Station, 3+ bays",0.0,810300.0,14722.89,23231.0,0
90,Sunset Village Community Association,Store & office small,0.0,1806100.0,32836.42,30250.0,0
90,Sunset Village Community Association,Vacant,0.0,10600.0,193.75,1017011.1699999999,0
91,Tamarack Trails Community Condominium Association,174 unit Apartment,0.0,33260000.0,607853.53,126526.0,174
91,Tamarack Trails Community Condominium Association,C-2 vacant,0.0,3162000.0,57796.49,277544.0,0
91,Tamarack Trails Community Condominium Association,Commercial exempt,0.0,5630000.0,102819.6,1291141.6,0
91,Tamarack Trails Community Condominium Association,Office 2 sty or lg.,0.0,9261000.0,169188.69,395533.0,0
91,Tamarack Trails Community Condominium Association,Single family,814.0,118095000.0,2038006.21,826133.01,322
91,Tamarack Trails Community Condominium Association,Vacant,0.0,17700.0,323.53,2550426.5,0
92,Tenney-Lapham Neighborhood Association,10 unit Apartment,0.0,2907000.0,52871.04,24000.56,30
92,Tenney-Lapham Neighborhood Association,11 unit Apartment,0.0,4382000.0,79743.62,38593.36,44
92,Tenney-Lapham Neighborhood Association,14 unit Apartment,0.0,1411000.0,25702.76,13068.0,14
92,Tenney-Lapham Neighborhood Association,18 unit Apartment,0.0,5097000.0,92989.02,49828.0,36
92,Tenney-Lapham Neighborhood Association,188 unit Apartment,0.0,38350000.0,700890.91,97863.0,188
92,Tenney-Lapham Neighborhood Association,2 Unit,885.0,93241200.0,1668986.29,992398.96,444
92,Tenney-Lapham Neighborhood Association,21 unit Apartment,0.0,4958000.0,90448.32,22284.0,42
92,Tenney-Lapham Neighborhood Association,24 unit Apartment,0.0,2295000.0,41860.92,17424.0,24
92,Tenney-Lapham Neighborhood Association,3 unit Apartment,378.0,31468300.0,568086.1900000001,324582.79,186
92,Tenney-Lapham Neighborhood Association,4 unit Apartment,277.0,25385000.0,459111.29,313477.92,200
92,Tenney-Lapham Neighborhood Association,44 unit Apartment,0.0,550000.0,10053.16,24558.0,44
92,Tenney-Lapham Neighborhood Association,5 unit Apartment,97.0,8650000.0,156546.48,89698.84,70
92,Tenney-Lapham Neighborhood Association,6 unit Apartment,104.0,10530000.0,191238.12,96606.8,84
92,Tenney-Lapham Neighborhood Association,7 unit Apartment,67.0,4245000.0,77151.31,31464.0,35
92,Tenney-Lapham Neighborhood Association,76 unit Apartment,0.0,16220000.0,296388.51,44380.0,76
92,Tenney-Lapham Neighborhood Association,8 unit Apartment,0.0,8065000.0,146798.72999999998,79459.02,56
92,Tenney-Lapham Neighborhood Association,83 unit Apartment,0.0,8072000.0,147455.6,48052.0,83
92,Tenney-Lapham Neighborhood Association,Apartment & office,0.0,805000.0,14537.849999999999,7128.0,5
92,Tenney-Lapham Neighborhood Association,Apartment & store,0.0,9159000.0,166090.21,70028.45,44
92,Tenney-Lapham Neighborhood Association,C-2 parking lot,0.0,65000.0,1188.1,8712.0,0
92,Tenney-Lapham Neighborhood Association,C-2 vacant,0.0,370000.0,6763.03,9619.5,0
92,Tenney-Lapham Neighborhood Association,C-3 parking lot,0.0,398000.0,6922.2300000000005,35310.0,0
92,Tenney-Lapham Neighborhood Association,C-3 vacant,0.0,17000.0,310.73,1650.0,0
92,Tenney-Lapham Neighborhood Association,Commercial exempt,6.0,5277500.0,96200.15,719037.36,29
92,Tenney-Lapham Neighborhood Association,Condominium,345.0,147104700.0,2636064.26,415618.0,499
92,Tenney-Lapham Neighborhood Association,Condominium -apt,0.0,46268000.0,845443.45,103880.0,203
92,Tenney-Lapham Neighborhood Association,Condominium -office,0.0,37510000.0,685448.8400000001,93467.0,126
92,Tenney-Lapham Neighborhood Association,Condominium-notation,0.0,50323000.0,919386.37,108473.0,276
92,Tenney-Lapham Neighborhood Association,"Garage, masonry sm.",0.0,441000.0,7972.65,14596.0,0
92,Tenney-Lapham Neighborhood Association,"Garage, repair",0.0,1902000.0,34589.33,49907.0,0
92,Tenney-Lapham Neighborhood Association,"Garage, steel sm.",0.0,115000.0,2013.88,4950.0,0
92,Tenney-Lapham Neighborhood Association,Hotel,0.0,950000.0,17276.38,22684.0,0
92,Tenney-Lapham Neighborhood Association,M-1 parking lot,0.0,449000.0,7942.58,69555.0,0
92,Tenney-Lapham Neighborhood Association,Office & retail,0.0,900000.0,16274.310000000001,12670.0,0
92,Tenney-Lapham Neighborhood Association,Office 2 sty or lg.,0.0,5940000.0,108397.78,157521.0,0
92,Tenney-Lapham Neighborhood Association,Other,0.0,304400.0,5299.51,6867.78,0
92,Tenney-Lapham Neighborhood Association,Restaurant,0.0,1040000.0,18921.44,21021.0,0
92,Tenney-Lapham Neighborhood Association,Restaurant & apts.,0.0,645000.0,11613.310000000001,8712.0,3
92,Tenney-Lapham Neighborhood Association,"Shop, 1 story sm.",0.0,857000.0,15488.34,23572.8,0
92,Tenney-Lapham Neighborhood Association,Single family,1882.0,307690200.0,5433262.16,2899880.79,614
92,Tenney-Lapham Neighborhood Association,"Station, lubrication",0.0,850000.0,15448.55,15417.0,0
92,Tenney-Lapham Neighborhood Association,Store 1 sty sm,0.0,1996000.0,35866.77,20119.0,0
92,Tenney-Lapham Neighborhood Association,Store 2 sty small,0.0,3500000.0,63886.48,35261.0,0
92,Tenney-Lapham Neighborhood Association,Tavern,0.0,340000.0,6126.53,2904.0,0
92,Tenney-Lapham Neighborhood Association,Vacant,10.0,1037000.0,18450.329999999998,2374535.44,5
92,Tenney-Lapham Neighborhood Association,Warehouse & office,0.0,1497000.0,27274.71,82387.88,0
92,Tenney-Lapham Neighborhood Association,Warehouse 1 story,0.0,2233000.0,40639.520000000004,138930.0,0
92,Tenney-Lapham Neighborhood Association,Warehouse 2+ stories,0.0,2870000.0,52371.04,85547.0,0
93,"Highlands Community Association Inc., The",Other,0.0,340200.0,6130.18,27855.0,0
93,"Highlands Community Association Inc., The",Single family,434.0,112051200.0,2008087.3699999999,5443281.12,109
93,"Highlands Community Association Inc., The",Vacant,0.0,3225300.0,58953.5,2122578.19,0
95,Truax Neighborhood Association,Commercial exempt,0.0,4395000.0,79893.11,816205.0,120
95,Truax Neighborhood Association,Office 2 sty or lg.,0.0,11832400.0,216101.77,518369.0,0
96,Vera Court Neighborhood Association,4 unit Apartment,32.0,1720000.0,31086.36,45676.0,16
96,Vera Court Neighborhood Association,8 unit Apartment,0.0,703000.0,12761.61,18000.0,8
96,Vera Court Neighborhood Association,Commercial exempt,0.0,729000.0,13236.85,332419.0,0
96,Vera Court Neighborhood Association,Single family,6.0,520800.0,8686.86,38116.0,2
96,Vera Court Neighborhood Association,Vacant,0.0,0.0,0.0,510223.22,0
97,Vilas Neighborhood Association,10 unit Apartment,0.0,1820000.0,33178.66,7672.5,10
97,Vilas Neighborhood Association,18 unit Apartment,0.0,5507000.0,100571.34,11446.0,18
97,Vilas Neighborhood Association,2 Unit,297.0,36455400.0,655824.33,414617.0,144
97,Vilas Neighborhood Association,25 unit Apartment,0.0,2511000.0,45809.09,10397.8,25
97,Vilas Neighborhood Association,3 unit Apartment,137.0,12402600.0,224432.97,137192.8,66
97,Vilas Neighborhood Association,4 unit Apartment,19.0,2635000.0,47394.88,36240.0,20
97,Vilas Neighborhood Association,44 unit Apartment,0.0,11080000.0,202437.22,16786.0,44
97,Vilas Neighborhood Association,5 unit Apartment,9.0,1525000.0,27698.35,17360.0,10
97,Vilas Neighborhood Association,50 unit Apartment,0.0,9690000.0,177030.15,19517.0,50
97,Vilas Neighborhood Association,Apartment & store,0.0,7319200.0,132814.06,50921.76,23
97,Vilas Neighborhood Association,Apartments & rooms,0.0,632000.0,11463.84,6821.0,6
97,Vilas Neighborhood Association,Commercial exempt,0.0,0.0,0.0,25135.8,0
97,Vilas Neighborhood Association,Frat & sorority sm.,0.0,499000.0,9032.8,3200.0,0
97,Vilas Neighborhood Association,Office - 1 story,0.0,1036000.0,18760.19,10002.0,0
97,Vilas Neighborhood Association,Restaurant,0.0,1207700.0,21898.59,8003.0,0
97,Vilas Neighborhood Association,Restaurant & apts.,0.0,585000.0,10604.76,1798.8,2
97,Vilas Neighborhood Association,Single family,1495.0,284582200.0,5061679.35,2460912.66,411
97,Vilas Neighborhood Association,Store 1 sty sm,0.0,7689800.0,139323.61,52939.09,0
97,Vilas Neighborhood Association,Store 2 sty small,0.0,4498000.0,81775.78,19832.0,0
97,Vilas Neighborhood Association,Tavern & apartment,0.0,1685000.0,30711.06,10160.0,5
97,Vilas Neighborhood Association,Vacant,0.0,179000.0,3271.85,2885330.56,0
98,Walnut Grove Homeowners Association,2 Unit,21.0,2283700.0,40733.66,56121.8,8
98,Walnut Grove Homeowners Association,Commercial exempt,0.0,5630000.0,102819.6,1116873.83,0
98,Walnut Grove Homeowners Association,Condominium,115.0,10037300.0,164748.43,185549.69,56
98,Walnut Grove Homeowners Association,Medical clinic,0.0,6823800.0,124552.28,131986.0,0
98,Walnut Grove Homeowners Association,Office medical,0.0,5512000.0,100662.74,79998.0,0
98,Walnut Grove Homeowners Association,School,0.0,898000.0,16325.91,251370.72,0
98,Walnut Grove Homeowners Association,Single family,1093.0,141286900.0,2466027.34,3366888.54,294
98,Walnut Grove Homeowners Association,Vacant,0.0,114900.0,2100.1899999999996,1950788.1300000001,0
99,Waunona Neighborhood Association,116 unit Apartment,0.0,8431000.0,154017.56,264000.0,116
99,Waunona Neighborhood Association,18 unit Apartment,0.0,1640000.0,29888.53,89505.0,18
99,Waunona Neighborhood Association,2 Unit,20.0,1165400.0,19964.74,46745.6,8
99,Waunona Neighborhood Association,3 unit Apartment,3.0,346400.0,6243.51,23900.0,3
99,Waunona Neighborhood Association,4 unit Apartment,52.0,2315000.0,41785.770000000004,53640.0,24
99,Waunona Neighborhood Association,8 unit Apartment,0.0,1256000.0,22781.44,46814.0,16
99,Waunona Neighborhood Association,C-1 vacant,0.0,76000.0,1389.17,17291.0,0
99,Waunona Neighborhood Association,Commercial exempt,0.0,59000.0,662.14,471194.32,0
99,Waunona Neighborhood Association,Condominium,251.0,22296600.0,372002.31,383407.0,98
99,Waunona Neighborhood Association,Gas & store,0.0,955000.0,17367.78,26708.0,0
99,Waunona Neighborhood Association,Manufacturing,0.0,617200.0,11193.31,48071.0,0
99,Waunona Neighborhood Association,R-1 vacant,0.0,17000.0,310.73,8064.0,0
99,Waunona Neighborhood Association,R-4 vacant,0.0,251000.0,4587.89,18000.0,0
99,Waunona Neighborhood Association,Rest. w/bar & liquor,0.0,505000.0,9142.47,18035.0,0
99,Waunona Neighborhood Association,Single family,1063.0,197133000.0,3482474.17,4863479.92,334
99,Waunona Neighborhood Association,Tavern,0.0,305000.0,5486.78,40492.0,0
99,Waunona Neighborhood Association,Vacant,0.0,275700.0,5039.38,879769.76,0
100,Westhaven Trails Homeowners Assoc,2 Unit,285.0,23419600.0,421786.21,524203.12,98
100,Westhaven Trails Homeowners Assoc,39 unit Apartment,0.0,3516000.0,64178.93,91539.0,39
100,Westhaven Trails Homeowners Assoc,4 unit Apartment,136.0,9250000.0,167249.11,209945.0,68
100,Westhaven Trails Homeowners Assoc,48 unit Apartment,0.0,12269000.0,224082.16999999998,262080.0,96
100,Westhaven Trails Homeowners Assoc,6 unit Apartment,42.0,2320000.0,42141.55,58449.0,18
100,Westhaven Trails Homeowners Assoc,68 unit Apartment,0.0,6388000.0,116674.67,123610.0,68
100,Westhaven Trails Homeowners Assoc,7 unit Apartment,14.0,865000.0,15722.72,19447.0,7
100,Westhaven Trails Homeowners Assoc,8 unit Apartment,0.0,4259000.0,77495.38,93668.0,32
100,Westhaven Trails Homeowners Assoc,Apartment & store,0.0,4071800.0,74338.1,87011.0,17
100,Westhaven Trails Homeowners Assoc,Commercial exempt,0.0,0.0,0.0,55030.0,0
100,Westhaven Trails Homeowners Assoc,Condominium,279.0,27766200.0,472071.28,427594.43,123
100,Westhaven Trails Homeowners Assoc,Single family,1106.0,126094200.0,2167705.08,3077724.88,353
100,Westhaven Trails Homeowners Assoc,Vacant,0.0,1700.0,31.07,1381607.45,0
101,Westmorland Neighborhood Association,60 unit Apartment,0.0,7451000.0,136104.69,101320.0,60
101,Westmorland Neighborhood Association,Commercial exempt,0.0,0.0,0.0,99458.7,0
101,Westmorland Neighborhood Association,Condo -store/retail,0.0,22203800.0,405498.76,81425.0,101
101,Westmorland Neighborhood Association,Condominium,73.0,20451800.0,358381.73,75547.0,45
101,Westmorland Neighborhood Association,Office 2 sty or lg.,0.0,412000.0,7442.57,6004.0,0
101,Westmorland Neighborhood Association,Single family,2787.0,431823400.0,7559113.75,7654871.9,889
101,Westmorland Neighborhood Association,Store 1 sty sm,0.0,310400.0,5585.48,6002.0,0
101,Westmorland Neighborhood Association,Tavern,0.0,300000.0,5395.39,6580.0,0
101,Westmorland Neighborhood Association,Vacant,0.0,395300.0,7225.49,8029170.779999999,0
102,Westview Meadows Condominium Association,72 unit Apartment,0.0,7103000.0,129743.78,156230.0,72
102,Westview Meadows Condominium Association,Condominium,48.0,4703000.0,78597.97,73403.0,24
103,Wexford Crossing Condominium Association,Condominium,297.0,36338200.0,616829.06,589357.0,128
103,Wexford Crossing Condominium Association,Vacant,0.0,0.0,0.0,139200.0,0
104,Wexford Ridge Neighborhood,Commercial exempt,0.0,5630000.0,102819.6,841143.6,0
104,Wexford Ridge Neighborhood,Vacant,0.0,3100.0,56.66,266391.0,0
105,Wexford Village Condominium Owners Assoc,Condominium,35.0,2835000.0,46975.94,83806.18,14
105,Wexford Village Condominium Owners Assoc,School,0.0,898000.0,16325.91,251370.72,0
105,Wexford Village Condominium Owners Assoc,Single family,4.0,508500.0,8878.32,9694.0,1
106,Wexford Village Homeowners Association,0 unit Apartment,0.0,685000.0,12432.6,39521.0,0
106,Wexford Village Homeowners Association,126 unit Apartment,0.0,14735000.0,269245.0,351063.0,126
106,Wexford Village Homeowners Association,140 unit Apartment,0.0,17438000.0,318651.69,261360.0,140
106,Wexford Village Homeowners Association,170 unit Apartment,0.0,12909000.0,235868.53,261360.0,170
